"tournament","date","Team","GP","W","L","AGT","K","D","KD","CKPM","GPR","GSPD","EGR","MLR","GD15","FB%","FT%","F3T%","PPG","HLD%","GRB%","FD%","DRG%","ELD%","FBN%","BN%","LNE%","JNG%","WPM","CWPM","WCPM"
"LCK 2025 Rounds 1-2","2025-04-05","T1",2,2,0,33.9,39,20,1.95,0.87,0.45,"12.4%",37.5,62.5,-746,"50%","50%","50%",1.5,"0%","42%","50%","78%",,"100%","100%","50.7%","54.3%",3.5,1.23,1.55
"LCK 2025 Rounds 1-2","2025-04-06","BNK FEARX",6,3,3,30.5,76,82,0.93,0.86,-0.49,"-4.2%",53.3,-3.3,-26,"33%","33%","50%",4.3,"17%","61%","83%","68%",,"33%","40%","49.4%","48.8%",3.42,1.39,1.51
"LCK 2025 Rounds 1-2","2025-04-06","DN Freecs",4,0,4,37.1,54,81,0.67,0.91,-0.37,"-5.5%",51.4,-51.4,-19,"25%","50%","50%",3,"50%","88%","50%","33%","0%","25%","29%","48.7%","49.3%",3.45,1.41,1.5
"LCK 2025 Rounds 1-2","2025-04-06","Dplus KIA",5,4,1,32.1,81,61,1.33,0.89,1.25,"8.1%",65.4,14.6,1249,"40%","60%","60%",3.8,"60%","40%","20%","48%",,"60%","60%","50.8%","54.4%",3.35,1.39,1.66
"LCK 2025 Rounds 1-2","2025-04-06","DRX",4,2,2,33,59,57,1.04,0.87,0.54,"-1.4%",63.7,-13.7,845,"75%","75%","75%",4.3,"75%","29%","75%","50%",,"25%","25%","50.6%","49.1%",3.15,1.03,1.48
"LCK 2025 Rounds 1-2","2025-04-06","Gen.G",5,4,1,36.2,101,68,1.49,0.93,0.95,"12.0%",55.5,24.5,519,"60%","40%","80%",2,"60%","50%","40%","64%","100%","60%","67%","51.2%","53.5%",3.57,1.44,1.77
"LCK 2025 Rounds 1-2","2025-04-06","Hanwha Life Esports",5,2,3,31.6,62,89,0.7,0.94,-0.62,"-3.9%",50.3,-10.3,-224,"40%","60%","40%",3,"60%","43%","60%","52%",,"20%","25%","50.2%","50.3%",3.27,1.21,1.67
"LCK 2025 Rounds 1-2","2025-04-06","KT Rolster",5,1,4,33.7,63,82,0.77,0.86,-1.12,"-9.7%",28,-8,-1516,"60%","40%","20%",2.6,"40%","57%","40%","35%",,"40%","50%","48.2%","44.9%",3.7,1.42,1.48
"LCK 2025 Rounds 1-2","2025-04-06","Nongshim RedForce",4,4,0,38.3,83,60,1.38,0.93,0.17,"2.3%",43.9,56.1,-234,"75%","50%","50%",1.8,"50%","46%","25%","60%","100%","100%","88%","49.9%","50.2%",3.9,1.72,1.62
"LCK 2025 Rounds 1-2","2025-04-06","OKSavingsBank BRION",5,1,4,31.9,60,80,0.75,0.88,-0.24,"-0.1%",42.2,-22.2,-371,"60%","40%","40%",3,"80%","33%","40%","30%",,"20%","20%","51.1%","49.1%",3.57,1.42,1.8
"LCK 2025 Rounds 1-2","2025-04-06","T1",5,3,2,38.2,91,73,1.25,0.86,0.02,"2.2%",47.5,12.5,-99,"40%","60%","40%",3.4,"20%","53%","60%","54%","0%","80%","56%","49.8%","50.2%",3.76,1.4,1.38
"LCK 2025 Rounds 1-2","2025-04-09","BNK FEARX",6,3,3,30.5,76,82,0.93,0.86,-0.49,"-4.2%",53.3,-3.3,-26,"33%","33%","50%",4.3,"17%","61%","83%","68%",,"33%","40%","49.4%","48.8%",3.42,1.39,1.51
"LCK 2025 Rounds 1-2","2025-04-09","DN Freecs",7,1,6,34.9,84,123,0.68,0.85,-0.67,"-6.6%",46.7,-32.4,-341,"29%","29%","43%",2.9,"57%","62%","43%","29%","0%","29%","27%","49.1%","46.2%",3.48,1.39,1.62
"LCK 2025 Rounds 1-2","2025-04-09","Dplus KIA",7,6,1,31.5,110,74,1.49,0.83,1.3,"7.1%",70.9,14.9,1419,"43%","71%","71%",4.1,"71%","48%","43%","56%",,"57%","57%","50.9%","54.8%",3.37,1.42,1.69
"LCK 2025 Rounds 1-2","2025-04-09","DRX",4,2,2,33,59,57,1.04,0.87,0.54,"-1.4%",63.7,-13.7,845,"75%","75%","75%",4.3,"75%","29%","75%","50%",,"25%","25%","50.6%","49.1%",3.15,1.03,1.48
"LCK 2025 Rounds 1-2","2025-04-09","Gen.G",5,4,1,36.2,101,68,1.49,0.93,0.95,"12.0%",55.5,24.5,519,"60%","40%","80%",2,"60%","50%","40%","64%","100%","60%","67%","51.2%","53.5%",3.57,1.44,1.77
"LCK 2025 Rounds 1-2","2025-04-09","Hanwha Life Esports",8,4,4,31.7,104,120,0.87,0.87,0.04,"0.6%",53.8,-3.8,149,"50%","75%","50%",3.4,"50%","54%","63%","62%",,"38%","50%","50.2%","53.2%",3.41,1.15,1.73
"LCK 2025 Rounds 1-2","2025-04-09","KT Rolster",5,1,4,33.7,63,82,0.77,0.86,-1.12,"-9.7%",28,-8,-1516,"60%","40%","20%",2.6,"40%","57%","40%","35%",,"40%","50%","48.2%","44.9%",3.7,1.42,1.48
"LCK 2025 Rounds 1-2","2025-04-09","Nongshim RedForce",4,4,0,38.3,83,60,1.38,0.93,0.17,"2.3%",43.9,56.1,-234,"75%","50%","50%",1.8,"50%","46%","25%","60%","100%","100%","88%","49.9%","50.2%",3.9,1.72,1.62
"LCK 2025 Rounds 1-2","2025-04-09","OKSavingsBank BRION",7,1,6,31.4,73,109,0.67,0.83,-0.57,"-1.3%",34.5,-20.2,-793,"57%","29%","29%",2.3,"57%","33%","29%","28%",,"29%","29%","50.5%","47.7%",3.48,1.39,1.73
"LCK 2025 Rounds 1-2","2025-04-09","T1",5,3,2,38.2,91,73,1.25,0.86,0.02,"2.2%",47.5,12.5,-99,"40%","60%","40%",3.4,"20%","53%","60%","54%","0%","80%","56%","49.8%","50.2%",3.76,1.4,1.38
"LCK 2025 Rounds 1-2","2025-04-10","BNK FEARX",8,5,3,31.2,117,99,1.18,0.87,-0.08,"0.3%",55.4,7.1,-57,"38%","38%","63%",4.1,"38%","56%","88%","65%",,"50%","57%","49.5%","51.0%",3.42,1.42,1.59
"LCK 2025 Rounds 1-2","2025-04-10","DN Freecs",7,1,6,34.9,84,123,0.68,0.85,-0.67,"-6.6%",46.7,-32.4,-341,"29%","29%","43%",2.9,"57%","62%","43%","29%","0%","29%","27%","49.1%","46.2%",3.48,1.39,1.62
"LCK 2025 Rounds 1-2","2025-04-10","Dplus KIA",7,6,1,31.5,110,74,1.49,0.83,1.3,"7.1%",70.9,14.9,1419,"43%","71%","71%",4.1,"71%","48%","43%","56%",,"57%","57%","50.9%","54.8%",3.37,1.42,1.69
"LCK 2025 Rounds 1-2","2025-04-10","DRX",6,2,4,33.1,76,98,0.78,0.87,0,"-5.5%",55.3,-21.9,614,"67%","67%","50%",4.7,"50%","39%","50%","48%",,"17%","17%","50.4%","46.9%",3.13,0.99,1.5
"LCK 2025 Rounds 1-2","2025-04-10","Gen.G",5,4,1,36.2,101,68,1.49,0.93,0.95,"12.0%",55.5,24.5,519,"60%","40%","80%",2,"60%","50%","40%","64%","100%","60%","67%","51.2%","53.5%",3.57,1.44,1.77
"LCK 2025 Rounds 1-2","2025-04-10","Hanwha Life Esports",8,4,4,31.7,104,120,0.87,0.87,0.04,"0.6%",53.8,-3.8,149,"50%","75%","50%",3.4,"50%","54%","63%","62%",,"38%","50%","50.2%","53.2%",3.41,1.15,1.73
"LCK 2025 Rounds 1-2","2025-04-10","KT Rolster",7,1,6,31.9,76,120,0.63,0.88,-1.3,"-10.4%",25.3,-11,-1753,"43%","43%","14%",3.3,"57%","62%","43%","37%",,"29%","40%","48.1%","45.7%",3.58,1.36,1.5
"LCK 2025 Rounds 1-2","2025-04-10","Nongshim RedForce",4,4,0,38.3,83,60,1.38,0.93,0.17,"2.3%",43.9,56.1,-234,"75%","50%","50%",1.8,"50%","46%","25%","60%","100%","100%","88%","49.9%","50.2%",3.9,1.72,1.62
"LCK 2025 Rounds 1-2","2025-04-10","OKSavingsBank BRION",7,1,6,31.4,73,109,0.67,0.83,-0.57,"-1.3%",34.5,-20.2,-793,"57%","29%","29%",2.3,"57%","33%","29%","28%",,"29%","29%","50.5%","47.7%",3.48,1.39,1.73
"LCK 2025 Rounds 1-2","2025-04-10","T1",7,5,2,35.1,129,86,1.5,0.88,0.43,"5.0%",57.2,14.2,599,"57%","57%","57%",4.3,"14%","45%","57%","55%","0%","71%","60%","50.4%","50.8%",3.72,1.4,1.43
"LCK 2025 Rounds 1-2","2025-04-11","BNK FEARX",8,5,3,31.2,117,99,1.18,0.87,-0.08,"0.3%",55.4,7.1,-57,"38%","38%","63%",4.1,"38%","56%","88%","65%",,"50%","57%","49.5%","51.0%",3.42,1.42,1.59
"LCK 2025 Rounds 1-2","2025-04-11","DN Freecs",10,2,8,33.6,104,155,0.67,0.77,-0.57,"-4.6%",45.3,-25.3,-286,"20%","30%","40%",3.1,"60%","55%","30%","26%","0%","30%","29%","49.2%","46.4%",3.42,1.32,1.56
"LCK 2025 Rounds 1-2","2025-04-11","Dplus KIA",7,6,1,31.5,110,74,1.49,0.83,1.3,"7.1%",70.9,14.9,1419,"43%","71%","71%",4.1,"71%","48%","43%","56%",,"57%","57%","50.9%","54.8%",3.37,1.42,1.69
"LCK 2025 Rounds 1-2","2025-04-11","DRX",6,2,4,33.1,76,98,0.78,0.87,0,"-5.5%",55.3,-21.9,614,"67%","67%","50%",4.7,"50%","39%","50%","48%",,"17%","17%","50.4%","46.9%",3.13,0.99,1.5
"LCK 2025 Rounds 1-2","2025-04-11","Gen.G",7,6,1,33.9,133,76,1.75,0.88,1.55,"13.9%",65.3,20.4,1202,"71%","43%","86%",2.9,"57%","48%","57%","70%","100%","71%","73%","51.9%","53.6%",3.63,1.47,1.76
"LCK 2025 Rounds 1-2","2025-04-11","Hanwha Life Esports",8,4,4,31.7,104,120,0.87,0.87,0.04,"0.6%",53.8,-3.8,149,"50%","75%","50%",3.4,"50%","54%","63%","62%",,"38%","50%","50.2%","53.2%",3.41,1.15,1.73
"LCK 2025 Rounds 1-2","2025-04-11","KT Rolster",7,1,6,31.9,76,120,0.63,0.88,-1.3,"-10.4%",25.3,-11,-1753,"43%","43%","14%",3.3,"57%","62%","43%","37%",,"29%","40%","48.1%","45.7%",3.58,1.36,1.5
"LCK 2025 Rounds 1-2","2025-04-11","Nongshim RedForce",6,4,2,34.9,91,93,0.98,0.87,-0.81,"-4.6%",32.7,34,-1125,"50%","50%","33%",1.5,"50%","50%","17%","46%","100%","67%","70%","48.7%","48.8%",3.74,1.58,1.4
"LCK 2025 Rounds 1-2","2025-04-11","OKSavingsBank BRION",10,3,7,31.2,105,129,0.81,0.75,-0.31,"-0.9%",41.5,-11.5,-508,"70%","40%","40%",2.2,"50%","42%","50%","45%",,"40%","40%","50.5%","49.3%",3.43,1.37,1.7
"LCK 2025 Rounds 1-2","2025-04-11","T1",7,5,2,35.1,129,86,1.5,0.88,0.43,"5.0%",57.2,14.2,599,"57%","57%","57%",4.3,"14%","45%","57%","55%","0%","71%","60%","50.4%","50.8%",3.72,1.4,1.43
"LCK 2025 Rounds 1-2","2025-04-12","BNK FEARX",11,6,5,30.4,148,146,1.01,0.88,-0.31,"-0.5%",48.9,5.7,-449,"45%","36%","55%",3.6,"36%","52%","73%","57%",,"45%","56%","49.5%","50.7%",3.42,1.37,1.57
"LCK 2025 Rounds 1-2","2025-04-12","DN Freecs",10,2,8,33.6,104,155,0.67,0.77,-0.57,"-4.6%",45.3,-25.3,-286,"20%","30%","40%",3.1,"60%","55%","30%","26%","0%","30%","29%","49.2%","46.4%",3.42,1.32,1.56
"LCK 2025 Rounds 1-2","2025-04-12","Dplus KIA",7,6,1,31.5,110,74,1.49,0.83,1.3,"7.1%",70.9,14.9,1419,"43%","71%","71%",4.1,"71%","48%","43%","56%",,"57%","57%","50.9%","54.8%",3.37,1.42,1.69
"LCK 2025 Rounds 1-2","2025-04-12","DRX",6,2,4,33.1,76,98,0.78,0.87,0,"-5.5%",55.3,-21.9,614,"67%","67%","50%",4.7,"50%","39%","50%","48%",,"17%","17%","50.4%","46.9%",3.13,0.99,1.5
"LCK 2025 Rounds 1-2","2025-04-12","Gen.G",7,6,1,33.9,133,76,1.75,0.88,1.55,"13.9%",65.3,20.4,1202,"71%","43%","86%",2.9,"57%","48%","57%","70%","100%","71%","73%","51.9%","53.6%",3.63,1.47,1.76
"LCK 2025 Rounds 1-2","2025-04-12","Hanwha Life Esports",10,6,4,31.3,156,137,1.14,0.93,0.45,"5.6%",58.6,1.4,495,"50%","80%","60%",3.9,"60%","58%","70%","67%",,"50%","60%","50.3%","54.1%",3.41,1.16,1.74
"LCK 2025 Rounds 1-2","2025-04-12","KT Rolster",10,3,7,30.9,123,151,0.81,0.89,-0.66,"-6.5%",38.2,-8.2,-779,"40%","50%","30%",3.7,"60%","62%","50%","45%",,"30%","43%","48.9%","47.0%",3.55,1.36,1.54
"LCK 2025 Rounds 1-2","2025-04-12","Nongshim RedForce",6,4,2,34.9,91,93,0.98,0.87,-0.81,"-4.6%",32.7,34,-1125,"50%","50%","33%",1.5,"50%","50%","17%","46%","100%","67%","70%","48.7%","48.8%",3.74,1.58,1.4
"LCK 2025 Rounds 1-2","2025-04-12","OKSavingsBank BRION",10,3,7,31.2,105,129,0.81,0.75,-0.31,"-0.9%",41.5,-11.5,-508,"70%","40%","40%",2.2,"50%","42%","50%","45%",,"40%","40%","50.5%","49.3%",3.43,1.37,1.7
"LCK 2025 Rounds 1-2","2025-04-12","T1",9,5,4,33.9,146,138,1.06,0.93,-0.09,"-1.7%",49.4,6.2,48,"56%","44%","44%",3.7,"11%","41%","44%","46%","0%","56%","50%","50.2%","49.0%",3.67,1.35,1.43
"LCK 2025 Rounds 1-2","2025-04-13","BNK FEARX",11,6,5,30.4,148,146,1.01,0.88,-0.31,"-0.5%",48.9,5.7,-449,"45%","36%","55%",3.6,"36%","52%","73%","57%",,"45%","56%","49.5%","50.7%",3.42,1.37,1.57
"LCK 2025 Rounds 1-2","2025-04-13","DN Freecs",10,2,8,33.6,104,155,0.67,0.77,-0.57,"-4.6%",45.3,-25.3,-286,"20%","30%","40%",3.1,"60%","55%","30%","26%","0%","30%","29%","49.2%","46.4%",3.42,1.32,1.56
"LCK 2025 Rounds 1-2","2025-04-13","Dplus KIA",10,7,3,31.3,148,104,1.42,0.81,1,"3.7%",69.3,0.7,1204,"50%","50%","60%",4.1,"70%","38%","50%","60%",,"50%","56%","50.5%","52.3%",3.37,1.42,1.63
"LCK 2025 Rounds 1-2","2025-04-13","DRX",9,3,6,32,107,131,0.82,0.82,-0.37,"-6.0%",48.3,-15,-299,"67%","56%","44%",4.2,"44%","33%","67%","50%",,"11%","13%","50.3%","48.2%",3.33,1.02,1.44
"LCK 2025 Rounds 1-2","2025-04-13","Gen.G",10,8,2,33,163,114,1.43,0.84,1.03,"10.9%",56,24,631,"60%","60%","80%",2.8,"50%","58%","50%","59%","100%","60%","69%","51.5%","53.5%",3.45,1.39,1.69
"LCK 2025 Rounds 1-2","2025-04-13","Hanwha Life Esports",10,6,4,31.3,156,137,1.14,0.93,0.45,"5.6%",58.6,1.4,495,"50%","80%","60%",3.9,"60%","58%","70%","67%",,"50%","60%","50.3%","54.1%",3.41,1.16,1.74
"LCK 2025 Rounds 1-2","2025-04-13","KT Rolster",10,3,7,30.9,123,151,0.81,0.89,-0.66,"-6.5%",38.2,-8.2,-779,"40%","50%","30%",3.7,"60%","62%","50%","45%",,"30%","43%","48.9%","47.0%",3.55,1.36,1.54
"LCK 2025 Rounds 1-2","2025-04-13","Nongshim RedForce",9,6,3,33.2,124,124,1,0.83,-0.21,"-0.8%",43.7,23,-42,"44%","56%","44%",3.3,"56%","59%","11%","46%","100%","67%","75%","49.2%","48.9%",3.67,1.56,1.48
"LCK 2025 Rounds 1-2","2025-04-13","OKSavingsBank BRION",10,3,7,31.2,105,129,0.81,0.75,-0.31,"-0.9%",41.5,-11.5,-508,"70%","40%","40%",2.2,"50%","42%","50%","45%",,"40%","40%","50.5%","49.3%",3.43,1.37,1.7
"LCK 2025 Rounds 1-2","2025-04-13","T1",9,5,4,33.9,146,138,1.06,0.93,-0.09,"-1.7%",49.4,6.2,48,"56%","44%","44%",3.7,"11%","41%","44%","46%","0%","56%","50%","50.2%","49.0%",3.67,1.35,1.43
"LCK 2025 Rounds 1-2","2025-04-16","BNK FEARX",14,7,7,30.3,178,208,0.86,0.91,-0.46,"-2.8%",47,3,-630,"43%","36%","50%",3.5,"36%","52%","64%","55%",,"43%","55%","49.2%","50.1%",3.37,1.34,1.49
"LCK 2025 Rounds 1-2","2025-04-16","DN Freecs",10,2,8,33.6,104,155,0.67,0.77,-0.57,"-4.6%",45.3,-25.3,-286,"20%","30%","40%",3.1,"60%","55%","30%","26%","0%","30%","29%","49.2%","46.4%",3.42,1.32,1.56
"LCK 2025 Rounds 1-2","2025-04-16","Dplus KIA",10,7,3,31.3,148,104,1.42,0.81,1,"3.7%",69.3,0.7,1204,"50%","50%","60%",4.1,"70%","38%","50%","60%",,"50%","56%","50.5%","52.3%",3.37,1.42,1.63
"LCK 2025 Rounds 1-2","2025-04-16","DRX",9,3,6,32,107,131,0.82,0.82,-0.37,"-6.0%",48.3,-15,-299,"67%","56%","44%",4.2,"44%","33%","67%","50%",,"11%","13%","50.3%","48.2%",3.33,1.02,1.44
"LCK 2025 Rounds 1-2","2025-04-16","Gen.G",13,10,3,32.2,225,144,1.56,0.88,1.03,"11.0%",56.9,20.1,784,"62%","62%","77%",3,"54%","55%","54%","57%","100%","54%","67%","51.5%","53.2%",3.47,1.36,1.66
"LCK 2025 Rounds 1-2","2025-04-16","Hanwha Life Esports",10,6,4,31.3,156,137,1.14,0.93,0.45,"5.6%",58.6,1.4,495,"50%","80%","60%",3.9,"60%","58%","70%","67%",,"50%","60%","50.3%","54.1%",3.41,1.16,1.74
"LCK 2025 Rounds 1-2","2025-04-16","KT Rolster",10,3,7,30.9,123,151,0.81,0.89,-0.66,"-6.5%",38.2,-8.2,-779,"40%","50%","30%",3.7,"60%","62%","50%","45%",,"30%","43%","48.9%","47.0%",3.55,1.36,1.54
"LCK 2025 Rounds 1-2","2025-04-16","Nongshim RedForce",12,7,5,33.3,161,169,0.95,0.82,-0.33,"-0.4%",42.1,16.2,-226,"50%","58%","50%",3.3,"58%","56%","17%","49%","100%","67%","75%","49.1%","48.6%",3.75,1.56,1.48
"LCK 2025 Rounds 1-2","2025-04-16","OKSavingsBank BRION",10,3,7,31.2,105,129,0.81,0.75,-0.31,"-0.9%",41.5,-11.5,-508,"70%","40%","40%",2.2,"50%","42%","50%","45%",,"40%","40%","50.5%","49.3%",3.43,1.37,1.7
"LCK 2025 Rounds 1-2","2025-04-16","T1",12,7,5,33.8,191,175,1.09,0.9,0.1,"-1.4%",52.7,5.6,230,"50%","42%","42%",3.6,"17%","44%","50%","45%","0%","50%","44%","50.4%","49.8%",3.63,1.35,1.5
"LCK 2025 Rounds 1-2","2025-04-17","BNK FEARX",14,7,7,30.3,178,208,0.86,0.91,-0.46,"-2.8%",47,3,-630,"43%","36%","50%",3.5,"36%","52%","64%","55%",,"43%","55%","49.2%","50.1%",3.37,1.34,1.49
"LCK 2025 Rounds 1-2","2025-04-17","DN Freecs",10,2,8,33.6,104,155,0.67,0.77,-0.57,"-4.6%",45.3,-25.3,-286,"20%","30%","40%",3.1,"60%","55%","30%","26%","0%","30%","29%","49.2%","46.4%",3.42,1.32,1.56
"LCK 2025 Rounds 1-2","2025-04-17","Dplus KIA",10,7,3,31.3,148,104,1.42,0.81,1,"3.7%",69.3,0.7,1204,"50%","50%","60%",4.1,"70%","38%","50%","60%",,"50%","56%","50.5%","52.3%",3.37,1.42,1.63
"LCK 2025 Rounds 1-2","2025-04-17","DRX",11,3,8,31.8,132,170,0.78,0.86,-0.63,"-7.1%",44,-16.8,-575,"73%","45%","36%",3.6,"45%","30%","64%","53%",,"9%","10%","50.0%","48.2%",3.37,1.04,1.44
"LCK 2025 Rounds 1-2","2025-04-17","Gen.G",13,10,3,32.2,225,144,1.56,0.88,1.03,"11.0%",56.9,20.1,784,"62%","62%","77%",3,"54%","55%","54%","57%","100%","54%","67%","51.5%","53.2%",3.47,1.36,1.66
"LCK 2025 Rounds 1-2","2025-04-17","Hanwha Life Esports",12,8,4,31.3,195,162,1.2,0.94,0.68,"6.7%",61.4,5.3,716,"42%","83%","67%",4,"58%","63%","67%","61%",,"58%","67%","50.5%","53.7%",3.43,1.16,1.74
"LCK 2025 Rounds 1-2","2025-04-17","KT Rolster",13,4,9,32,155,193,0.8,0.84,-0.58,"-5.7%",38.7,-7.9,-721,"38%","54%","31%",3.5,"54%","60%","38%","46%","0%","23%","40%","49.1%","47.2%",3.6,1.38,1.59
"LCK 2025 Rounds 1-2","2025-04-17","Nongshim RedForce",12,7,5,33.3,161,169,0.95,0.82,-0.33,"-0.4%",42.1,16.2,-226,"50%","58%","50%",3.3,"58%","56%","17%","49%","100%","67%","75%","49.1%","48.6%",3.75,1.56,1.48
"LCK 2025 Rounds 1-2","2025-04-17","OKSavingsBank BRION",13,5,8,32.3,147,161,0.91,0.73,-0.15,"0.0%",45.8,-7.3,-268,"69%","38%","46%",2.3,"54%","42%","62%","46%","100%","38%","46%","50.5%","50.0%",3.48,1.37,1.71
"LCK 2025 Rounds 1-2","2025-04-17","T1",12,7,5,33.8,191,175,1.09,0.9,0.1,"-1.4%",52.7,5.6,230,"50%","42%","42%",3.6,"17%","44%","50%","45%","0%","50%","44%","50.4%","49.8%",3.63,1.35,1.5
"LCK 2025 Rounds 1-2","2025-04-18","BNK FEARX",17,9,8,30.8,220,243,0.91,0.88,-0.14,"-1.2%",50.4,2.5,-174,"41%","41%","53%",4.2,"47%","57%","59%","55%",,"47%","57%","49.3%","50.2%",3.39,1.38,1.53
"LCK 2025 Rounds 1-2","2025-04-18","DN Freecs",12,2,10,32.9,113,186,0.61,0.76,-0.73,"-6.5%",45.3,-28.6,-368,"33%","25%","33%",3,"58%","51%","33%","27%","0%","25%","25%","49.1%","46.1%",3.43,1.29,1.54
"LCK 2025 Rounds 1-2","2025-04-18","Dplus KIA",12,9,3,31,179,113,1.58,0.79,1.1,"5.7%",66.9,8.1,1132,"42%","58%","67%",3.9,"67%","43%","50%","60%",,"58%","64%","50.7%","52.9%",3.42,1.45,1.67
"LCK 2025 Rounds 1-2","2025-04-18","DRX",11,3,8,31.8,132,170,0.78,0.86,-0.63,"-7.1%",44,-16.8,-575,"73%","45%","36%",3.6,"45%","30%","64%","53%",,"9%","10%","50.0%","48.2%",3.37,1.04,1.44
"LCK 2025 Rounds 1-2","2025-04-18","Gen.G",13,10,3,32.2,225,144,1.56,0.88,1.03,"11.0%",56.9,20.1,784,"62%","62%","77%",3,"54%","55%","54%","57%","100%","54%","67%","51.5%","53.2%",3.47,1.36,1.66
"LCK 2025 Rounds 1-2","2025-04-18","Hanwha Life Esports",12,8,4,31.3,195,162,1.2,0.94,0.68,"6.7%",61.4,5.3,716,"42%","83%","67%",4,"58%","63%","67%","61%",,"58%","67%","50.5%","53.7%",3.43,1.16,1.74
"LCK 2025 Rounds 1-2","2025-04-18","KT Rolster",13,4,9,32,155,193,0.8,0.84,-0.58,"-5.7%",38.7,-7.9,-721,"38%","54%","31%",3.5,"54%","60%","38%","46%","0%","23%","40%","49.1%","47.2%",3.6,1.38,1.59
"LCK 2025 Rounds 1-2","2025-04-18","Nongshim RedForce",12,7,5,33.3,161,169,0.95,0.82,-0.33,"-0.4%",42.1,16.2,-226,"50%","58%","50%",3.3,"58%","56%","17%","49%","100%","67%","75%","49.1%","48.6%",3.75,1.56,1.48
"LCK 2025 Rounds 1-2","2025-04-18","OKSavingsBank BRION",13,5,8,32.3,147,161,0.91,0.73,-0.15,"0.0%",45.8,-7.3,-268,"69%","38%","46%",2.3,"54%","42%","62%","46%","100%","38%","46%","50.5%","50.0%",3.48,1.37,1.71
"LCK 2025 Rounds 1-2","2025-04-18","T1",15,8,7,33.7,226,217,1.04,0.88,-0.16,"-2.4%",48.9,4.4,-206,"53%","40%","40%",3.3,"13%","40%","53%","45%","0%","47%","42%","50.3%","49.7%",3.63,1.34,1.49
"LCK 2025 Rounds 1-2","2025-04-19","BNK FEARX",17,9,8,30.8,220,243,0.91,0.88,-0.14,"-1.2%",50.4,2.5,-174,"41%","41%","53%",4.2,"47%","57%","59%","55%",,"47%","57%","49.3%","50.2%",3.39,1.38,1.53
"LCK 2025 Rounds 1-2","2025-04-19","DN Freecs",12,2,10,32.9,113,186,0.61,0.76,-0.73,"-6.5%",45.3,-28.6,-368,"33%","25%","33%",3,"58%","51%","33%","27%","0%","25%","25%","49.1%","46.1%",3.43,1.29,1.54
"LCK 2025 Rounds 1-2","2025-04-19","Dplus KIA",12,9,3,31,179,113,1.58,0.79,1.1,"5.7%",66.9,8.1,1132,"42%","58%","67%",3.9,"67%","43%","50%","60%",,"58%","64%","50.7%","52.9%",3.42,1.45,1.67
"LCK 2025 Rounds 1-2","2025-04-19","DRX",11,3,8,31.8,132,170,0.78,0.86,-0.63,"-7.1%",44,-16.8,-575,"73%","45%","36%",3.6,"45%","30%","64%","53%",,"9%","10%","50.0%","48.2%",3.37,1.04,1.44
"LCK 2025 Rounds 1-2","2025-04-19","Gen.G",15,12,3,32.1,266,156,1.71,0.88,1.18,"11.2%",56.6,23.4,885,"60%","67%","80%",3.2,"60%","61%","47%","56%","100%","60%","71%","51.5%","53.0%",3.44,1.35,1.7
"LCK 2025 Rounds 1-2","2025-04-19","Hanwha Life Esports",14,10,4,30.6,239,177,1.35,0.97,0.9,"7.2%",64.9,6.5,969,"50%","79%","64%",3.9,"57%","60%","71%","66%",,"57%","69%","50.5%","53.8%",3.42,1.17,1.71
"LCK 2025 Rounds 1-2","2025-04-19","KT Rolster",13,4,9,32,155,193,0.8,0.84,-0.58,"-5.7%",38.7,-7.9,-721,"38%","54%","31%",3.5,"54%","60%","38%","46%","0%","23%","40%","49.1%","47.2%",3.6,1.38,1.59
"LCK 2025 Rounds 1-2","2025-04-19","Nongshim RedForce",14,7,7,32.3,176,213,0.83,0.86,-0.58,"-1.8%",38,12,-549,"43%","57%","50%",3.1,"57%","56%","14%","43%","100%","57%","71%","49.2%","48.2%",3.65,1.51,1.46
"LCK 2025 Rounds 1-2","2025-04-19","OKSavingsBank BRION",15,5,10,32.2,159,202,0.79,0.75,-0.41,"-1.7%",45.7,-12.3,-438,"67%","33%","40%",2.1,"47%","37%","67%","47%","100%","33%","40%","50.2%","49.7%",3.45,1.34,1.64
"LCK 2025 Rounds 1-2","2025-04-19","T1",15,8,7,33.7,226,217,1.04,0.88,-0.16,"-2.4%",48.9,4.4,-206,"53%","40%","40%",3.3,"13%","40%","53%","45%","0%","47%","42%","50.3%","49.7%",3.63,1.34,1.49
"LCK 2025 Rounds 1-2","2025-04-20","BNK FEARX",17,9,8,30.8,220,243,0.91,0.88,-0.14,"-1.2%",50.4,2.5,-174,"41%","41%","53%",4.2,"47%","57%","59%","55%",,"47%","57%","49.3%","50.2%",3.39,1.38,1.53
"LCK 2025 Rounds 1-2","2025-04-20","DN Freecs",14,2,12,33.7,139,237,0.59,0.8,-0.81,"-6.4%",46.5,-32.2,-358,"36%","29%","29%",3.1,"57%","49%","36%","26%","50%","21%","26%","49.2%","46.0%",3.47,1.32,1.54
"LCK 2025 Rounds 1-2","2025-04-20","Dplus KIA",15,11,4,31.7,238,140,1.7,0.79,1.14,"7.6%",62.9,10.4,907,"40%","67%","67%",3.7,"60%","43%","47%","59%",,"60%","64%","50.8%","53.6%",3.47,1.47,1.74
